Trial,switch,t_pos,t_frequency,resp_speed,outcome_midLeft,outcome_midRight,outcome_downLeft,outcome_downRight,Pp_midLeft,Pp_midRight,Pp_downLeft,Pp_downRight,simulated_RS
577,5,midLeft,high,4.736577263754831,1,0,0,0,0.7130042968716326,0.035645367438091,0.1029148133590307,0.1484355223312456,4.8130980217002675
578,5,midRight,lowA,1.993147996871531,0,1,0,0,0.4991030078101428,0.3249517572066637,0.0720403693513215,0.1039048656318719,2.0830292445503584
579,5,midLeft,high,4.282754879069191,1,0,0,0,0.6493721054671,0.2274662300446646,0.050428258545925,0.0727334059423104,4.338682772151674
580,5,midLeft,high,5.173375255491296,1,0,0,0,0.75456047382697,0.1592263610312652,0.0352997809821475,0.0509133841596172,4.926225740461927
581,5,downRight,lowB,2.2095393411198003,0,0,0,1,0.528192331678879,0.1114584527218856,0.0247098466875032,0.335639368911732,2.213202559805708
582,5,midRight,lowA,2.423343156352109,0,1,0,0,0.3697346321752153,0.3780209169053199,0.0172968926812523,0.2349475582382124,2.5490452142041304
583,5,midRight,lowA,3.623896027971163,0,1,0,0,0.2588142425226507,0.564614641833724,0.0121078248768766,0.1644632907667487,3.601198574097383
584,5,downLeft,lowC,2.151648308482518,0,0,1,0,0.1811699697658555,0.3952302492836068,0.3084754774138136,0.115124303536724,2.078912050946937
585,5,midLeft,high,2.838243370790108,1,0,0,0,0.4268189788360989,0.2766611744985248,0.2159328341896695,0.0805870124757068,2.7881418541324403
586,5,midLeft,high,3.948977254736428,1,0,0,0,0.5987732851852692,0.1936628221489673,0.1511529839327687,0.0564109087329948,3.994037296863355
587,5,midLeft,high,4.755966550088402,1,0,0,0,0.7191412996296884,0.1355639755042771,0.1058070887529381,0.0394876361130963,4.719891243678546
588,5,downRight,lowB,1.955876681223212,0,0,0,1,0.5033989097407819,0.094894782852994,0.0740649621270566,0.3276413452791674,2.129125481578336
589,5,midLeft,high,4.31160495885868,1,0,0,0,0.6523792368185474,0.0664263479970958,0.0518454734889396,0.2293489416954172,4.384156165904941
590,5,downLeft,lowC,2.1286203400194488,0,0,1,0,0.4566654657729831,0.046498443597967,0.3362918314422577,0.160544259186792,2.308217854993181
591,5,midLeft,high,4.197121551805275,1,0,0,0,0.6196658260410882,0.0325489105185769,0.2354042820095804,0.1123809814307544,3.9437642418662233
592,5,midLeft,high,4.801919571986865,1,0,0,0,0.7337660782287617,0.0227842373630038,0.1647829974067063,0.0786666870015281,4.829350954089992
593,5,midLeft,high,5.185513399713111,1,0,0,0,0.8136362547601332,0.0159489661541027,0.1153480981846944,0.0550666809010696,5.36801305935013
594,5,downLeft,lowC,2.4359138744065576,0,0,1,0,0.5695453783320933,0.0111642763078718,0.3807436687292861,0.0385466766307487,2.408877873828322
595,5,midRight,lowA,2.007198058534068,0,1,0,0,0.3986817648324653,0.3078149934155103,0.2665205681105003,0.0269826736415241,1.891666281111043
596,5,downRight,lowB,2.242771835163932,0,0,0,1,0.2790772353827257,0.2154704953908572,0.1865643976773502,0.3188878715490668,2.0896649886655005
597,5,downLeft,lowC,2.858613570886232,0,0,1,0,0.195354064767908,0.1508293467736,0.4305950783741451,0.2232215100843468,2.8740795932775427
598,5,midLeft,high,2.830820884494243,1,0,0,0,0.4367478453375356,0.10558054274152,0.3014165548619015,0.1562550570590427,2.863317428093021
599,5,midLeft,high,3.882343737672685,1,0,0,0,0.6057234917362749,0.073906379919064,0.2109915884033311,0.1093785399413299,3.9181444345078202
600,6,midRight,high,2.2957389045383167,0,1,0,0,0.4240064442153924,0.3517344659433448,0.1476941118823317,0.0765649779589309,2.3237542427452076
601,6,midLeft,lowB,3.978772595377456,1,0,0,0,0.5968045109507747,0.2462141261603413,0.1033858783176322,0.0535954845712516,3.9838516062974287
602,6,midRight,high,3.0091906605036383,0,1,0,0,0.4177631576655423,0.4723498883122389,0.0723701148223425,0.0375168391998761,3.1183344730972538
603,6,midRight,high,4.133168916236842,0,1,0,0,0.2924342103658796,0.6306449218185672,0.0506590803756398,0.0262617874399133,4.105046359386016
604,6,downLeft,lowC,2.167092640336,0,0,1,0,0.2047039472561157,0.441451445272997,0.3354613562629479,0.0183832512079393,2.208263632469711
605,6,midRight,high,4.1786741139599295,0,1,0,0,0.143292763079281,0.609016011691098,0.2348229493840635,0.0128682758455575,3.8163972254948426
606,6,midRight,high,4.77352971828602,0,1,0,0,0.1003049341554967,0.7263112081837686,0.1643760645688444,0.0090077930918902,4.735170791388564
607,6,midRight,high,5.361655613089956,0,1,0,0,0.0702134539088477,0.8084178457286381,0.1150632451981911,0.0063054551643231,5.19287113212779
608,6,downRight,lowA,1.9188144498568909,0,0,0,1,0.0491494177361933,0.5658924920100467,0.0805442716387337,0.3044138186150262,1.9192938362806107
609,6,midRight,high,4.500628038718146,0,1,0,0,0.0344045924153353,0.6961247444070326,0.0563809901471136,0.2130896730305183,4.4870294264052
610,6,midRight,high,5.228725440474907,0,1,0,0,0.0240832146907347,0.7872873210849228,0.0394666931029795,0.1491627711213628,5.136045470486545
611,6,midRight,high,5.687218113903214,0,1,0,0,0.0168582502835143,0.851101124759446,0.0276266851720856,0.1044139397849539,5.560209531822409
612,6,downRight,lowA,2.5088571673797726,0,0,0,1,0.01180077519846,0.5957707873316123,0.0193386796204599,0.3730897578494678,2.5723003443113486
613,6,midRight,high,4.609172130916635,0,1,0,0,0.008260542638922,0.7170395511321286,0.0135370757343219,0.2611628304946274,4.769677088320536
614,6,midRight,high,5.217996398158065,0,1,0,0,0.0057823798472454,0.80192768579249,0.0094759530140253,0.1828139813462392,4.986865863609923
615,6,midLeft,lowB,1.910526114929714,1,0,0,0,0.3040476658930718,0.561349380054743,0.0066331671098177,0.1279697869423674,2.033625327570401
616,6,midRight,high,4.634203600801171,0,1,0,0,0.2128333661251502,0.6929445660383201,0.0046432169768724,0.0895788508596572,4.528105979696341
617,6,midRight,high,5.349928044978599,0,1,0,0,0.1489833562876051,0.7850611962268241,0.0032502518838107,0.06270519560176,5.086292355799474
618,6,midRight,high,5.50753828326624,0,1,0,0,0.1042883494013236,0.8495428373587769,0.0022751763186674,0.043893636921232,5.471197490098679
619,6,midLeft,lowB,2.588087183008431,1,0,0,0,0.3730018445809265,0.5946799861511438,0.0015926234230672,0.0307255458448624,2.4755958234710107
620,6,downRight,lowA,1.998828160824116,0,0,0,1,0.2611012912066486,0.4162759903058006,0.001114836396147,0.3215078820914037,2.2093059373346806
621,6,midRight,high,3.615776437746835,0,1,0,0,0.182770903844654,0.5913931932140605,0.0007803854773029,0.2250555174639825,3.826266119120704
622,6,downLeft,lowC,1.9776633645160124,0,0,1,0,0.1279396326912578,0.4139752352498423,0.3005462698341121,0.1575388622247878,2.0693164028260274
623,6,midRight,high,3.775739576131915,0,1,0,0,0.0895577428838804,0.5897826646748896,0.2103823888838784,0.1102772035573514,3.892821441170679
624,6,midRight,high,4.8144168629292565,0,1,0,0,0.0626904200187163,0.7128478652724227,0.1472676722187149,0.077194042490146,4.495977562706705
625,6,midLeft,lowB,2.233242015107058,1,0,0,0,0.3438832940131014,0.4989935056906959,0.1030873705531004,0.0540358297431022,2.354380429980927
626,6,midRight,high,4.156681591187378,0,1,0,0,0.2407183058091709,0.6492954539834871,0.0721611593871703,0.0378250808201715,4.2463224899074685
627,6,midRight,high,4.918009030176435,0,1,0,0,0.1685028140664197,0.754506817788441,0.0505128115710192,0.02647755657412,5.003275939730679
628,6,midLeft,lowB,2.7631425580968774,1,0,0,0,0.4179519698464937,0.5281547724519087,0.0353589680997134,0.018534289601884,2.6517263237477526
629,6,downLeft,lowC,2.250525694302041,0,0,1,0,0.2925663788925456,0.369708340716336,0.3247512776697994,0.0129740027213188,2.1437274275593303
630,6,midLeft,lowB,3.1985992793260283,1,0,0,0,0.5047964652247819,0.2587958385014353,0.2273258943688595,0.0090818019049231,3.290110902079551
631,6,midLeft,lowB,4.286179633738535,1,0,0,0,0.6533575256573474,0.1811570869510047,0.1591281260582017,0.0063572613334462,4.400238804503622
632,6,midLeft,lowB,4.916447433334628,1,0,0,0,0.7573502679601432,0.1268099608657033,0.1113896882407411,0.0044500829334123,5.187108303006672
633,6,downRight,lowA,1.9301245752736784,0,0,0,1,0.5301451875721002,0.0887669726059923,0.0779727817685188,0.3031150580533887,1.9788735534503008
634,6,downLeft,lowC,2.355009267912876,0,0,1,0,0.3711016313004701,0.0621368808241946,0.3545809472379632,0.212180540637372,2.262520713331263
635,6,midRight,high,2.2559901715008253,0,1,0,0,0.2597711419103291,0.3434958165769362,0.2482066630665742,0.1485263784461604,2.2720844381027474
636,6,downLeft,lowC,3.0494682768109467,0,0,1,0,0.1818397993372303,0.2404470716038553,0.473744664146602,0.1039684649123123,2.956480763296417
637,6,midRight,high,3.0481333941145787,0,1,0,0,0.1272878595360612,0.4683129501226987,0.3316212649026214,0.0727779254386186,3.057238754319214
638,6,midRight,high,4.14803536743598,0,1,0,0,0.0891015016752428,0.627819065085889,0.2321348854318349,0.050944547807033,4.26354648120181
639,6,downRight,lowA,2.069689345385161,0,0,0,1,0.06237105117267,0.4394733455601223,0.1624944198022844,0.3356611834649231,2.343668606413726
640,6,midRight,high,4.1957409106739405,0,1,0,0,0.043659735820869,0.6076313418920856,0.1137460938615991,0.2349628284254462,4.065244565749929
641,6,midRight,high,4.760042005751119,0,1,0,0,0.0305618150746083,0.7253419393244599,0.0796222657031194,0.1644739798978123,4.9382512522447755
642,6,midRight,high,5.594193857257897,0,1,0,0,0.0213932705522258,0.8077393575271219,0.0557355859921835,0.1151317859284686,5.413777958324528
643,6,midRight,high,5.702776058585757,0,1,0,0,0.014975289386558,0.8654175502689854,0.0390149101945285,0.080592250149928,5.670835871376506
644,6,downLeft,lowC,2.324280381677961,0,0,1,0,0.0104827025705906,0.6057922851882898,0.32731043713617,0.0564145751049496,2.2773104603982905
645,6,downRight,lowA,2.273603997311102,0,0,0,1,0.0073378917994134,0.4240545996318028,0.229117305995319,0.3394902025734647,2.2073200111537914
646,6,downLeft,lowC,2.980147147086901,0,0,1,0,0.0051365242595894,0.296838219742262,0.4603821141967232,0.2376431418014253,3.1122378932629737
647,6,midRight,high,3.4575948310720244,0,1,0,0,0.0035955669817125,0.5077867538195834,0.3222674799377063,0.1663501992609977,3.2430244958103702
648,6,downRight,lowA,2.714488758959208,0,0,0,1,0.0025168968871988,0.3554507276737083,0.2255872359563944,0.4164451394826984,2.8795959522011545
649,6,downRight,lowA,3.8288145723500016,0,0,0,1,0.0017618278210391,0.2488155093715958,0.1579110651694761,0.5915115976378889,3.8383697020959984
650,6,midRight,high,3.1165151141802165,0,1,0,0,0.0012332794747274,0.4741708565601171,0.1105377456186332,0.4140581183465222,2.992484089992888
651,6,downRight,lowA,3.754993106119645,0,0,0,1,0.0008632956323091,0.3319195995920819,0.0773764219330433,0.5898406828425655,3.860362935253516
652,6,midRight,high,3.5171775298213186,0,1,0,0,0.0006043069426164,0.5323437197144574,0.0541634953531303,0.4128884779897959,3.4851777356227083
653,6,midRight,high,4.364407263533662,0,1,0,0,0.0004230148598315,0.6726406038001201,0.0379144467471912,0.2890219345928571,4.288518716104204
654,6,midRight,high,5.083538001106058,0,1,0,0,0.000296110401882,0.7708484226600841,0.0265401127230338,0.202315354215,4.917556541007323
655,6,downLeft,lowC,2.091460644376621,0,0,1,0,0.0002072772813174,0.539593895862059,0.3185780789061237,0.1416207479505,2.1811549771517935
656,6,downRight,lowA,2.499875568809047,0,0,0,1,0.0001450940969222,0.3777157271034412,0.2230046552342866,0.3991345235653499,2.5686131004096575
657,6,midRight,high,3.573607916265396,0,1,0,0,0.0001015658678455,0.5644010089724089,0.1561032586640006,0.279394166495745,3.912808259129161
658,6,midLeft,lowB,1.87530818602234,1,0,0,0,0.3000710961074918,0.3950807062806862,0.1092722810648004,0.1955759165470215,2.2135315567631797
659,6,downLeft,lowC,2.5727252091292425,0,0,1,0,0.2100497672752442,0.2765564943964803,0.3764905967453603,0.136903141582915,2.492752894183192
660,6,midRight,high,3.5253725360490584,0,1,0,0,0.147034837092671,0.4935895460775362,0.2635434177217522,0.0958321991080405,3.159720020049645
661,6,downRight,lowA,2.408034560228422,0,0,0,1,0.1029243859648697,0.3455126822542753,0.1844803924052265,0.3670825393756283,2.5282726128569193
662,6,midLeft,lowB,2.572455556119952,1,0,0,0,0.3720470701754088,0.2418588775779927,0.1291362746836586,0.2569577775629398,2.392662214536382
663,6,midRight,high,3.143779627336559,0,1,0,0,0.2604329491227862,0.4693012143045949,0.090395392278561,0.1798704442940579,3.080443556517406
664,6,midRight,high,4.023270683065071,0,1,0,0,0.1823030643859503,0.6285108500132164,0.0632767745949927,0.1259093110058405,4.125656649511522
665,6,downLeft,lowC,2.231979022575703,0,0,1,0,0.1276121450701652,0.4399575950092514,0.3442937422164949,0.0881365177040883,2.1344910327332145
666,6,downRight,lowA,2.217628509217108,0,0,0,1,0.0893285015491156,0.307970316506476,0.2410056195515464,0.3616955623928618,2.36661940215151
667,6,downRight,lowA,3.845985776770191,0,0,0,1,0.0625299510843809,0.2155792215545331,0.1687039336860825,0.5531868936750033,3.753370130931128
668,6,midLeft,lowB,2.2684611560866315,1,0,0,0,0.3437709657590667,0.1509054550881732,0.1180927535802577,0.3872308255725023,2.2441699895342935
669,6,downRight,lowA,3.538449543473082,0,0,0,1,0.2406396760313466,0.1056338185617212,0.0826649275061804,0.5710615779007516,3.6297459111195054
670,6,downLeft,lowC,2.5303155938225395,0,0,1,0,0.1684477732219426,0.0739436729932048,0.3578654492543263,0.3997431045305261,2.4911255605611595
671,6,downLeft,lowC,3.696439211049941,0,0,1,0,0.1179134412553598,0.0517605710952434,0.5505058144780284,0.2798201731713683,3.482519141612231
672,6,downLeft,lowC,4.317237065105028,0,0,1,0,0.0825394088787519,0.0362323997666703,0.6853540701346199,0.1958741212199578,4.62171077279271
673,6,midRight,high,2.059016781722548,0,1,0,0,0.0577775862151263,0.3253626798366692,0.4797478490942339,0.1371118848539705,2.182321313286539
674,6,midRight,high,3.45741482582348,0,1,0,0,0.0404443103505884,0.5277538758856685,0.3358234943659638,0.0959783193977793,3.362044048279183
675,6,midRight,high,4.274723205872469,0,1,0,0,0.0283110172454119,0.669427713119968,0.2350764460561746,0.0671848235784455,4.388484827050889
676,6,downLeft,lowC,3.1727379725115044,0,0,1,0,0.0198177120717883,0.4685993991839776,0.4645535122393222,0.0470293765049118,3.286993283904422
677,6,midRight,high,4.103790348574,0,1,0,0,0.0138723984502518,0.6280195794287843,0.3251874585675255,0.0329205635534383,4.080239788057092
678,6,midRight,high,4.854896572705541,0,1,0,0,0.0097106789151762,0.739613705600149,0.2276312209972679,0.0230443944874068,4.803680174844301
679,6,midRight,high,5.543116535334786,0,1,0,0,0.0067974752406233,0.8177295939201044,0.1593418546980875,0.0161310761411847,5.134242266848197
680,6,midRight,high,5.643527567652867,0,1,0,0,0.0047582326684363,0.872410715744073,0.1115392982886612,0.0112917532988293,5.7144637702203696
681,6,midRight,high,5.974672973404215,0,1,0,0,0.0033307628679054,0.9106875010208512,0.0780775088020628,0.0079042273091805,6.14284799346282
682,6,downLeft,lowC,2.291437515728806,0,0,1,0,0.0023315340075338,0.6374812507145958,0.354654256161444,0.0055329591164263,2.3608143832421664
683,6,midRight,high,4.91312303474208,0,1,0,0,0.0016320738052736,0.7462368755002171,0.2482579793130108,0.0038730713814984,4.744053117675846
684,6,downLeft,lowC,2.992836380004716,0,0,1,0,0.0011424516636915,0.522365812850152,0.4737805855191075,0.0027111499670489,3.1830081840289313
685,6,midRight,high,4.369165909222118,0,1,0,0,0.0007997161645841,0.6656560689951064,0.3316464098633752,0.0018978049769342,4.356706288936566
686,6,midLeft,lowB,1.8104900097705927,1,0,0,0,0.3005598013152089,0.4659592482965745,0.2321524869043627,0.0013284634838539,1.8678351687637649
687,6,midLeft,lowB,3.430950546714898,1,0,0,0,0.5103918609206461,0.3261714738076021,0.1625067408330539,0.0009299244386977,3.6061497106151674
688,6,midLeft,lowB,4.066709244980375,1,0,0,0,0.6572743026444523,0.2283200316653215,0.1137547185831377,0.0006509471070884,4.436856345008015
689,6,midRight,high,2.935554068422329,0,1,0,0,0.4600920118511166,0.459824022165725,0.0796283030081964,0.0004556629749619,2.9286783027333017
690,6,midRight,high,4.103362029985881,0,1,0,0,0.3220644082957816,0.6218768155160075,0.0557398121057374,0.0003189640824733,4.276929208704798
691,6,downRight,lowA,1.972624392843718,0,0,0,1,0.2254450858070471,0.4353137708612052,0.0390178684740162,0.3002232748577313,1.9014626043564689
692,6,midRight,high,3.893618483441807,0,1,0,0,0.157811560064933,0.6047196396028437,0.0273125079318113,0.2101562924004119,4.086715921563843
693,6,downRight,lowA,2.8655391596821174,0,0,0,1,0.1104680920454531,0.4233037477219906,0.0191187555522679,0.4471094046802883,2.87146474639405
694,6,midLeft,lowB,2.3605255290676213,1,0,0,0,0.3773276644318171,0.2963126234053934,0.0133831288865875,0.3129765832762018,2.4601811566250453
695,6,midRight,high,3.5465263453664058,0,1,0,0,0.264129365102272,0.5074188363837754,0.0093681902206113,0.2190836082933413,3.3176159560197025
696,6,midRight,high,4.368765105849639,0,1,0,0,0.1848905555715904,0.6551931854686428,0.0065577331544279,0.1533585258053389,4.389230496019922
697,6,midLeft,lowB,2.977255504539019,1,0,0,0,0.4294233889001133,0.4586352298280499,0.0045904132080995,0.1073509680637372,2.78669888220188
698,6,midRight,high,4.147453946624983,0,1,0,0,0.3005963722300793,0.621044660879635,0.0032132892456696,0.075145677644616,3.8921538856460294
699,6,midRight,high,4.900357017418111,0,1,0,0,0.2104174605610555,0.7347312626157445,0.0022493024719687,0.0526019743512312,4.831327828506219
700,7,downLeft,lowA,1.915782974391793,0,0,1,0,0.1472922223927388,0.5143118838310212,0.3015745117303781,0.0368213820458618,2.0101319515460156
701,7,midLeft,lowB,2.4012790249466085,1,0,0,0,0.4031045556749172,0.3600183186817148,0.2111021582112647,0.0257749674321033,2.7104563458445874
702,7,downRight,high,2.1615041980687417,0,0,0,1,0.282173188972442,0.2520128230772004,0.1477715107478853,0.3180424772024723,2.296801484824459
703,7,midLeft,lowB,3.243764087685093,1,0,0,0,0.4975212322807094,0.1764089761540402,0.1034400575235197,0.2226297340417306,3.212040759248769
704,7,downRight,high,2.9047240670549206,0,0,0,1,0.3482648625964966,0.1234862833078282,0.0724080402664638,0.4558408138292114,2.9141936967224717
705,7,midLeft,lowB,3.569553172618748,1,0,0,0,0.5437854038175476,0.0864403983154797,0.0506856281865246,0.319088569680448,3.504229144487698
706,7,midLeft,lowB,4.330926120898737,1,0,0,0,0.6806497826722833,0.0605082788208358,0.0354799397305672,0.2233619987763136,4.462015063860426
707,7,downRight,high,3.0405495388542363,0,0,0,1,0.4764548478705983,0.042355795174585,0.024835957811397,0.4563533991434195,3.0024092768333963
708,7,downRight,high,3.89122671226462,0,0,0,1,0.3335183935094188,0.0296490566222095,0.0173851704679779,0.6194473794003936,4.065351472095101
709,7,midRight,lowC,2.1515643828272504,0,1,0,0,0.2334628754565931,0.3207543396355467,0.0121696193275845,0.4336131655802755,2.1853515061347535
710,7,midLeft,lowB,3.066632059648732,1,0,0,0,0.4634240128196152,0.2245280377448827,0.0085187335293092,0.3035292159061928,3.0702223180450154
711,7,downRight,high,3.4093634928846592,0,0,0,1,0.3243968089737307,0.1571696264214179,0.0059631134705164,0.512470451134335,3.3966394026229163
712,7,downRight,high,4.316018436033132,0,0,0,1,0.2270777662816114,0.1100187384949925,0.0041741794293615,0.6587293157940345,4.220423212820146
713,7,downRight,high,5.032738364636456,0,0,0,1,0.158954436397128,0.0770131169464947,0.002921925600553,0.7611105210558241,5.0215434536731545
714,7,downRight,high,5.524798674425485,0,0,0,1,0.1112681054779896,0.0539091818625463,0.0020453479203871,0.8327773647390768,5.406301637672178
715,7,downLeft,lowA,1.8891629295599464,0,0,1,0,0.0778876738345927,0.0377364273037824,0.301431743544271,0.5829441553173538,1.997306710845224
716,7,midRight,lowC,2.0213394349147347,0,1,0,0,0.0545213716842149,0.3264154991126477,0.2110022204809897,0.4080609087221476,2.1217651766172443
717,7,downRight,high,3.670034243436649,0,0,0,1,0.0381649601789504,0.2284908493788534,0.1477015543366928,0.5856426361055034,3.982455709173942
718,7,downLeft,lowA,2.6442648176554915,0,0,1,0,0.0267154721252653,0.1599435945651973,0.4033910880356849,0.4099498452738523,2.510137391190008
719,7,midRight,lowC,2.574824512788572,0,1,0,0,0.0187008304876857,0.4119605161956381,0.2823737616249794,0.2869648916916966,2.7655743014053873
720,7,downRight,high,3.179763127811659,0,0,0,1,0.01309058134138,0.2883723613369466,0.1976616331374856,0.5008754241841876,3.4029136489461838
721,7,downLeft,lowA,2.7463322349520136,0,0,1,0,0.009163406938966,0.2018606529358626,0.4383631431962399,0.3506127969289313,2.6632941533514987
722,7,downRight,high,3.633280673678105,0,0,0,1,0.0064143848572762,0.1413024570551038,0.306854200237368,0.5454289578502519,3.7858007260500206
723,7,midRight,lowC,2.254921845743209,0,1,0,0,0.0044900694000933,0.3989117199385727,0.2147979401661576,0.3818002704951763,2.65632728322414
724,7,downRight,high,3.75018779829554,0,0,0,1,0.0031430485800653,0.2792382039570009,0.1503585581163103,0.5672601893466234,3.5828596789843905
725,7,midRight,lowC,3.166791928080999,0,1,0,0,0.0022001340060457,0.4954667427699006,0.1052509906814172,0.3970821325426363,3.203797757996942
726,7,downLeft,lowA,2.409191385368901,0,0,1,0,0.001540093804232,0.3468267199389304,0.3736756934769921,0.2779574927798454,2.5113340412693783
727,7,downRight,high,3.181957524124306,0,0,0,1,0.0010780656629624,0.2427787039572513,0.2615729854338944,0.4945702449458918,3.2909616321175936
728,7,midLeft,lowB,1.9370391936120817,1,0,0,0,0.3007546459640737,0.1699450927700759,0.1831010898037261,0.3461991714621243,1.958444084249925
729,7,downRight,high,3.5987996178920003,0,0,0,1,0.2105282521748516,0.1189615649390531,0.1281707628626083,0.542339420023487,3.5162023528985404
730,7,downRight,high,4.31545982471217,0,0,0,1,0.1473697765223961,0.0832730954573371,0.0897195340038258,0.6796375940164409,4.618729386659794
731,7,downRight,high,5.101159338497769,0,0,0,1,0.1031588435656773,0.058291166820136,0.062803673802678,0.7757463158115085,5.036810879424192
732,7,downRight,high,5.463355179639542,0,0,0,1,0.0722111904959741,0.0408038167740952,0.0439625716618746,0.843022421068056,5.394995654916965
733,7,downRight,high,5.83163513073872,0,0,0,1,0.0505478333471818,0.0285626717418666,0.0307738001633122,0.8901156947476392,5.842257739156603
734,7,downRight,high,5.961726313792695,0,0,0,1,0.0353834833430273,0.0199938702193066,0.0215416601143185,0.9230809863233476,5.9507301046274135
735,7,midLeft,lowB,2.092360475696005,1,0,0,0,0.3247684383401191,0.0139957091535146,0.015079162080023,0.6461566904263432,2.3117636261599563
736,7,downRight,high,5.005990051972471,0,0,0,1,0.2273379068380833,0.0097969964074602,0.0105554134560161,0.7523096832984402,5.1058682797586314
737,7,downRight,high,5.246072413790647,0,0,0,1,0.1591365347866583,0.0068578974852221,0.0073887894192112,0.8266167783089081,5.389098728510579
738,7,downLeft,lowA,2.0846276232052454,0,0,1,0,0.1113955743506608,0.0048005282396555,0.3051721525934479,0.5786317448162357,1.8743942740486843
739,7,downLeft,lowA,3.558034118278421,0,0,1,0,0.0779769020454625,0.0033603697677588,0.5136205068154135,0.405042221371365,3.5421103979343758
740,7,downRight,high,3.7483208837954174,0,0,0,1,0.0545838314318238,0.0023522588374312,0.3595343547707894,0.5835295549599555,3.949852732351837
741,7,downRight,high,4.540715896305836,0,0,0,1,0.0382086820022766,0.0016465811862018,0.2516740483395526,0.7084706884719688,4.654315476965462
742,7,downRight,high,5.185454116898694,0,0,0,1,0.0267460774015936,0.0011526068303412,0.1761718338376868,0.7959294819303782,5.194808551491169
743,7,midLeft,lowB,2.2770470282887016,1,0,0,0,0.3187222541811156,0.0008068247812389,0.1233202836863807,0.5571506373512647,2.035879760725085
744,7,downRight,high,4.376204131501873,0,0,0,1,0.2231055779267809,0.0005647773468672,0.0863241985804665,0.6900054461458853,4.664220619788102
745,7,downRight,high,5.010116789010184,0,0,0,1,0.1561739045487466,0.000395344142807,0.0604269390063265,0.7830038123021197,5.061921468192685
746,7,midRight,lowC,1.9270538826235528,0,1,0,0,0.1093217331841226,0.3002767408999649,0.0422988573044286,0.5481026686114838,2.0217189349900817
747,7,downRight,high,4.353738166803811,0,0,0,1,0.0765252132288858,0.2101937186299754,0.0296092001131,0.6836718680280387,4.439552553021494
748,7,downLeft,lowA,2.080407134281089,0,0,1,0,0.05356764926022,0.1471356030409828,0.32072644007917,0.4785703076196271,2.221063007738413
749,7,downRight,high,4.200925377212247,0,0,0,1,0.037497354482154,0.1029949221286879,0.224508508055419,0.6349992153337389,4.179811982417476
750,7,downRight,high,4.732127118140625,0,0,0,1,0.0262481481375078,0.0720964454900815,0.1571559556387933,0.7444994507336172,4.794993282538827
751,7,downLeft,lowA,2.6870528906698303,0,0,1,0,0.0183737036962554,0.0504675118430571,0.4100091689471553,0.521149615513532,2.4998739796521217
752,7,downLeft,lowA,3.9018191552495214,0,0,1,0,0.0128615925873788,0.0353272582901399,0.5870064182630087,0.3648047308594724,3.9150252659247835
753,7,downRight,high,3.795031257838178,0,0,0,1,0.0090031148111651,0.0247290808030979,0.4109044927841061,0.5553633116016307,3.590899185592321
754,7,midRight,lowC,2.152379422140738,0,1,0,0,0.0063021803678156,0.3173103565621686,0.2876331449488742,0.3887543181211415,2.1821409799892595
755,7,midLeft,lowB,1.9408266842963773,1,0,0,0,0.304411526257471,0.222117249593518,0.2013432014642119,0.272128022684799,2.0594760238878242
756,7,downLeft,lowA,3.0324171440618133,0,0,1,0,0.2130880683802297,0.1554820747154626,0.4409402410249483,0.1904896158793593,3.0970734295328723
757,7,downRight,high,2.908284166159503,0,0,0,1,0.1491616478661608,0.1088374523008238,0.3086581687174639,0.4333427311155515,2.9543819863557066
758,7,downRight,high,3.956490033686093,0,0,0,1,0.1044131535063125,0.0761862166105766,0.2160607181022247,0.603339911780886,3.9277858921086732
759,7,downRight,high,4.71778806756665,0,0,0,1,0.0730892074544188,0.0533303516274036,0.1512425026715573,0.7223379382466202,4.729247276159619
760,7,midLeft,lowB,2.2225066135352414,1,0,0,0,0.3511624452180931,0.0373312461391825,0.1058697518700901,0.5056365567726342,2.2099468963143787
761,7,downRight,high,4.3037887233361865,0,0,0,1,0.2458137116526652,0.0261318722974277,0.0741088263090631,0.6539455897408439,4.26915279069552
762,7,midRight,lowC,2.216164235024357,0,1,0,0,0.1720695981568656,0.3182923106081994,0.0518761784163441,0.4577619128185908,2.1364445150391846
763,7,midLeft,lowB,2.871787413414667,1,0,0,0,0.4204487187098059,0.2228046174257396,0.0363133248914409,0.3204333389730135,2.7255837103708127
764,7,midLeft,lowB,3.984115038190122,1,0,0,0,0.5943141030968642,0.1559632321980177,0.0254193274240086,0.2243033372811095,3.888913131559044
765,7,downRight,high,2.958893993634155,0,0,0,1,0.4160198721678049,0.1091742625386124,0.017793529196806,0.4570123360967766,3.0692544058320133
766,7,downRight,high,4.124517463108809,0,0,0,1,0.2912139105174634,0.0764219837770286,0.0124554704377642,0.6199086352677436,3.936112823363771
767,7,downRight,high,4.846179231775261,0,0,0,1,0.2038497373622244,0.05349538864392,0.0087188293064349,0.7339360446874206,4.852953765507804
768,7,midLeft,lowB,3.1098555013782034,1,0,0,0,0.4426948161535571,0.037446772050744,0.0061031805145044,0.5137552312811944,2.8661039346641846
769,7,midRight,lowC,2.103836288999052,0,1,0,0,0.3098863713074899,0.3262127404355208,0.0042722263601531,0.359628661896836,2.220198998217494
770,7,midRight,lowC,3.53667560025346,0,1,0,0,0.216920459915243,0.5283489183048646,0.0029905584521071,0.2517400633277852,3.3877827119804884
