Trial,switch,t_pos,t_frequency,resp_speed,outcome_midLeft,outcome_midRight,outcome_downLeft,outcome_downRight,Pp_midLeft,Pp_midRight,Pp_downLeft,Pp_downRight
634,6,midRight,lowC,6.253347119178418,0,1,0,0,0.1210142997208678,0.6461289421888463,0.23284666109502028,1.0096995265608558e-05
635,6,midLeft,high,6.413504218898269,1,0,0,0,0.6873986126088958,0.22978849792168232,0.08280929858651265,3.5908829091398345e-06
636,6,midLeft,high,6.8318277642742595,1,0,0,0,0.8888268291875383,0.08172169721762776,0.029450196537676956,1.2770571569021528e-06
637,6,midRight,lowC,6.409369258743763,0,1,0,0,0.3161012743054027,0.6734246400484556,0.010473631475113852,4.54171027922955e-07
638,6,downRight,lowB,6.265930008741531,0,0,0,1,0.11241786626629469,0.2394959061514324,0.003724829344896062,0.6443613982373769
639,6,downLeft,lowA,6.1715428969858745,0,0,1,0,0.039980150929908836,0.08517402787514361,0.6456859304182149,0.22915989077673266
640,6,downRight,lowB,6.410987956164935,0,0,0,1,0.014218491432598283,0.030291185937385813,0.22963094576345494,0.7258593768665609
641,6,midRight,lowC,6.212504025803613,0,1,0,0,0.005056646708845524,0.655133956621715,0.08166566556292312,0.25814373110651634
642,6,downLeft,lowA,6.444000458995305,0,0,1,0,0.0017983395818951284,0.23299103011793737,0.6734047130200717,0.09180591728009585
643,6,midRight,lowC,6.396440301621172,0,1,0,0,0.0006395592648688524,0.7272218785238335,0.239488819327702,0.032649742883595616
644,6,downRight,lowB,6.199425905666802,0,0,0,1,0.00022745206600442838,0.2586282895108804,0.08517150752591654,0.6559727508971986
645,6,midLeft,high,6.228653508691912,1,0,0,0,0.6444421274880143,0.0919782450317625,0.030290289603503655,0.23328933787671957
646,6,midLeft,high,6.871356338967245,1,0,0,0,0.8735498379441443,0.032711029312077755,0.010772401134087454,0.08296673160969048
647,6,midLeft,high,6.916337563810116,1,0,0,0,0.9550294207494642,0.011633310010275878,0.0038310834169200513,0.029506185823339894
648,6,midLeft,high,6.976803649911701,1,0,0,0,0.9840067188111993,0.004137255984947443,0.001362481768429165,0.010493543435424139
649,6,midLeft,high,7.0070565743616635,1,0,0,0,0.9943121692571705,0.0014713686018737434,0.0004845513311203904,0.0037319108098353617
650,6,midLeft,high,6.938187662739883,1,0,0,0,0.9979771869088545,0.0005232757099044708,0.00017232523614700308,0.0013272121450939706
651,6,midLeft,high,7.017239458776074,1,0,0,0,0.9992806092539115,0.00018609712632669317,6.128553386584793e-05,0.0004720080858959889
652,6,downRight,lowB,6.238246506813763,0,0,0,1,0.3553829200481893,6.618335185742834e-05,2.179551147121589e-05,0.644529101088482
653,6,midLeft,high,6.623778984781721,1,0,0,0,0.770749178894552,2.3537365404528956e-05,7.751328744753375e-06,0.22921953241129878
654,6,midLeft,high,7.014633899953335,1,0,0,0,0.918469521500344,8.37079952341724e-06,2.7566729685875143e-06,0.08151935102716401
655,6,downRight,lowB,6.524597030380494,0,0,0,1,0.3266433647399206,2.9769807902017645e-06,9.803797653253688e-07,0.6733526778995239
656,6,midLeft,high,6.345781429545917,1,0,0,0,0.760528278987403,1.0587297665459308e-06,3.48661047288429e-07,0.23947031362178312
657,6,downRight,lowB,6.555168380372183,0,0,0,1,0.27047333658116746,3.765253448257661e-07,1.239973836627679e-07,0.7295261628961041
658,6,midLeft,high,6.369175801236058,1,0,0,0,0.7405520396394278,1.3390700797870846e-07,4.409827617620972e-08,0.2594477823552881
659,6,midRight,lowC,6.3663456222315595,0,1,0,0,0.26336901152439945,0.6443612843390769,1.5683056402239066e-08,0.09226968845346725
660,6,midRight,lowC,6.876932237546837,0,1,0,0,0.09366422954572101,0.8735210869866363,5.577502783396828e-09,0.032814677890139934
661,6,midLeft,high,6.2237658258035005,1,0,0,0,0.6776718674760911,0.3106579590779386,1.9835761920972247e-09,0.011670171462393998
662,6,midLeft,high,6.841694001853405,1,0,0,0,0.8853676215777344,0.1104820123706374,7.054365838359437e-10,0.004150365346191564
663,6,downLeft,lowA,6.2771553773138615,0,0,1,0,0.3148710459891113,0.03929168624455985,0.6443612369674349,0.0014760307988940379
664,6,downLeft,lowA,6.844978698334961,0,0,1,0,0.11198034938933252,0.013973646703336444,0.8735210701394441,0.0005249337678869522
665,6,midLeft,high,6.594150157053329,1,0,0,0,0.6841857896854247,0.004969570432134373,0.31065795308642397,0.00018668679601703504
666,6,midLeft,high,6.765351102056801,1,0,0,0,0.8876842248163863,0.0017673718825342477,0.11048201023982254,6.639306125684725e-05
667,6,midLeft,high,6.931455254635669,1,0,0,0,0.9600561566164781,0.0006285459505664152,0.03929168548675949,2.3611946195987218e-05
668,6,midLeft,high,7.083253355174984,1,0,0,0,0.9857944209382966,0.00022353530452625775,0.01397364643383326,8.397323343856157e-06
669,6,midLeft,high,7.009435093500497,1,0,0,0,0.9949479454307706,7.949781925190675e-05,0.004969570336288594,2.9864136889002135e-06
670,6,downRight,lowB,6.395314585661091,0,0,0,1,0.3538420568444045,2.8272506122479027e-05,0.0017673718484477732,0.6443622988010251
671,6,midLeft,high,6.561395850134456,1,0,0,0,0.770201188210369,1.005479911232209e-05,0.0006285459384439435,0.22916021105207474
672,6,midLeft,high,6.846765102173986,1,0,0,0,0.9182746347711304,3.5758763213697162e-06,0.00022353530021503693,0.0814982540523333
673,6,midLeft,high,6.965852255195098,1,0,0,0,0.9709352921811168,1.2717202325864832e-06,7.949781771866951e-05,0.02898393828093189
674,6,downRight,lowB,6.170606372834414,0,0,0,1,0.34530222653954346,4.522730107595929e-07,2.827250557720043e-05,0.6546690486818686
675,6,midRight,lowC,6.347571400548626,0,1,0,0,0.12280285680554348,0.6443613975623684,1.0054798918399883e-05,0.23282569083316973
676,6,downRight,lowB,6.450226793242963,0,0,0,1,0.043673456121997564,0.22915989053667346,3.5758762524034627e-06,0.7271630774650766
677,6,midLeft,high,6.47127247914938,1,0,0,0,0.6598932106400952,0.08149814006463235,1.2717202080594105e-06,0.2586073775750643
678,6,midLeft,high,6.862580581840721,1,0,0,0,0.87904484204774,0.028983897742486893,4.522730020368151e-07,0.09197080793677098
679,6,midLeft,high,6.946097969915993,1,0,0,0,0.9569836572131044,0.010307797548271894,1.608458111108643e-07,0.03270838439281255
680,6,midLeft,high,7.092558904881558,1,0,0,0,0.9847017210502916,0.003665852372243551,5.7203005342790506e-08,0.011632369374459415
681,6,midLeft,high,7.050211294393791,1,0,0,0,0.9945593389939605,0.0013037192040443826,2.0343606076206357e-08,0.004136921458388976
682,6,midLeft,high,7.129118660121988,1,0,0,0,0.9980650900483676,0.00046365308539522254,7.234974905667622e-09,0.0014712496312622044
683,6,downRight,lowB,6.386081440676339,0,0,0,1,0.35495063430118245,0.00016489300988251082,2.5730375278383976e-09,0.6448844701158976
684,6,midLeft,high,6.593284410547244,1,0,0,0,0.7705954413261014,5.864234610870116e-05,9.150718842823425e-10,0.22934591541271804
685,6,downLeft,lowA,6.408550805473927,0,0,1,0,0.2740536097450758,2.085549144613827e-05,0.6443612370419892,0.08156429772148882
686,6,downRight,lowB,6.497067958634253,0,0,0,1,0.09746408684310284,7.417021185573097e-06,0.22915983344940433,0.6733686626863074
687,6,midLeft,high,6.223614069494913,1,0,0,0,0.6790232440259857,2.6377802416843334e-06,0.08149811976218657,0.23947599843158612
688,6,midLeft,high,6.75492210086758,1,0,0,0,0.8858482234626692,9.380969029661251e-07,0.028983890522150182,0.0851669479182777
689,6,downRight,lowB,6.208711159410958,0,0,0,1,0.3150419666491012,3.336236224109034e-07,0.010307794980440276,0.6746499047468362
690,6,midRight,lowC,6.194924533978144,0,1,0,0,0.11204113540147093,0.6443613553660467,0.00366585145902309,0.23993165777345932
691,6,midRight,lowC,6.646779783395161,0,1,0,0,0.03984617083105221,0.87352111224658,0.0013037188792677872,0.08532899804310001
692,6,midRight,lowC,6.864361169833526,0,1,0,0,0.01417084291593632,0.9550192047779079,0.0004636529698920758,0.030346299336263656
693,6,downLeft,lowA,6.348835329648972,0,0,1,0,0.005039701049307571,0.33964184889915505,0.6445261296853593,0.010792320366178058
694,6,midRight,lowC,6.228491635159991,0,1,0,0,0.0017923130484940285,0.7651510438183526,0.22921847566516695,0.0038381674679863094
695,6,downLeft,lowA,6.417826894805953,0,0,1,0,0.0006374159959831988,0.27211737094859656,0.7258802119238308,0.0013650011315894054
696,6,midRight,lowC,6.573648958804997,0,1,0,0,0.00022668983650855066,0.7411367219886558,0.2581511408605167,0.00048544731431896014
697,6,downRight,lowB,6.3474164533973205,0,0,0,1,8.061969310482747e-05,0.26357694723199254,0.09180855247584477,0.6445338805990579
698,6,midLeft,high,6.300637613568856,1,0,0,0,0.6443899082045063,0.09373817954361188,0.03265068006135277,0.2292212321905291
699,6,midLeft,high,6.857432219825038,1,0,0,0,0.873531266742738,0.03333693024533173,0.011611847477382961,0.08151995553454733
700,7,midLeft,high,6.8822793493554055,1,0,0,0,0.9550228161103633,0.011855904644116275,0.0041296230762924765,0.028991656169227907
701,7,downLeft,lowC,6.263934632068921,0,0,1,0,0.33964313322896333,0.004216419265239973,0.6458298907602337,0.010310556745563096
702,7,midLeft,high,6.624481855766505,1,0,0,0,0.7651515005758174,0.0014995221329744393,0.2296821436414524,0.0036668336497558494
703,7,midLeft,high,6.98563431610793,1,0,0,0,0.9164787701058107,0.0005332881968871843,0.08168387351293688,0.001304068184365294
704,7,midLeft,high,6.958274231285901,1,0,0,0,0.9702966130925181,0.000189657954814617,0.029049951756342285,0.0004637771963249618
705,7,midLeft,high,7.139325868265568,1,0,0,0,0.9894363242148935,6.744972049713802e-05,0.010331288916069332,0.00016493714854007324
706,7,downRight,lowA,6.339665840199805,0,0,0,1,0.3518819106915032,2.3987735181416253e-05,0.0036742068132348685,0.6444198947600804
707,7,downLeft,lowC,6.2759203596544415,0,0,1,0,0.12514284754014213,8.530968473889678e-06,0.6456679270836606,0.22918069440772332
708,7,downRight,lowA,6.629148036638678,0,0,0,1,0.04450564753294495,3.03394307766419e-06,0.2296245430798191,0.7258667754441583
709,7,downRight,lowA,6.759560776343518,0,0,0,1,0.015827933447745482,1.0789877640128637e-06,0.0816633885204332,0.9025075990440573
710,7,downRight,lowA,6.9035300219546825,0,0,0,1,0.0056290266766888895,3.837298739915053e-07,0.02904266649894241,0.9653279230944947
711,7,downRight,lowA,7.0424111530086995,0,0,0,1,0.0020019000857871617,1.3646921782125146e-07,0.010328697996137441,0.9876692654488576
712,7,downLeft,lowC,6.458777735753196,0,0,1,0,0.0007119532707263701,4.8533743852209044e-08,0.6480345220982288,0.35125347609730107
713,7,midLeft,high,6.223673523742881,1,0,0,0,0.644614434897271,1.7260480641115166e-08,0.23046619600399287,0.12491935183825553
714,7,midRight,lowB,6.312579395845834,0,1,0,0,0.22924988042152272,0.6443612428550501,0.08196271292550025,0.04442616379792684
715,7,midLeft,high,6.470001694598354,1,0,0,0,0.7258913806725424,0.22915983551675412,0.029149117860181005,0.01579966595052249
716,7,midRight,lowB,6.3704736781337425,0,1,0,0,0.258155112900496,0.7258593572139704,0.010366556226598173,0.0056189736589353865
717,7,midRight,lowB,6.700054605565241,0,1,0,0,0.09180996508723072,0.9025049608338476,0.0036867492359356786,0.001998324842986039
718,7,midLeft,high,6.474263242070939,1,0,0,0,0.6770124191572733,0.3209657481281243,0.0013111509388043533,0.0007106817757981409
719,7,midLeft,high,6.849157626445973,1,0,0,0,0.8851330961931807,0.11414786172063207,0.0004662960983543091,0.0002527459878329339
720,7,midLeft,high,6.99523962732554,1,0,0,0,0.9591488763879442,0.04059540437377537,0.0001658329677426225,8.988627053775747e-05
721,7,midLeft,high,7.016903746636979,1,0,0,0,0.9854717569198693,0.01443729940648086,5.8976631559609825e-05,3.1967042090209296e-05
722,7,midLeft,high,7.155342742839782,1,0,0,0,0.994833193598301,0.005134463306073679,2.097437631048308e-05,1.136871931479189e-05
723,7,downRight,lowA,6.238865833214376,0,0,0,1,0.35380124664462054,0.0018260141802962757,7.459301251701804e-06,0.6443652798738314
724,7,midRight,lowB,6.30431360529922,0,1,0,0,0.1258254378048342,0.6450106381413728,2.6528166721138892e-06,0.22916127123712082
725,7,downRight,lowA,6.44467403402206,0,0,0,1,0.04474840309050937,0.22939078565326398,9.434444404882899e-07,0.7258598678117861
726,7,downRight,lowA,6.898753957071127,0,0,0,1,0.015914266734017878,0.08158025531834481,3.3552541404189793e-07,0.9025051424222232
727,7,midLeft,high,6.3682999572501435,1,0,0,0,0.6500209668564032,0.0290131011097639,1.1932584330002667e-07,0.32096581270798963
728,7,downRight,lowA,6.404122397100711,0,0,0,1,0.23117265276112092,0.010318183397694,4.243689533897573e-08,0.7585091214042897
729,7,downLeft,lowC,6.229766677084502,0,0,1,0,0.0822139563329185,0.0036695459828876772,0.6443612518087591,0.26975524587543465
730,7,downLeft,lowC,6.862390258378688,0,0,1,0,0.02923846975487835,0.00130503279516591,0.8735210754175943,0.09593542203236141
731,7,midLeft,high,6.220313819090249,1,0,0,0,0.6547595699404796,0.0004641202493171426,0.31065795496353876,0.03411835484666445
732,7,midLeft,high,6.693606541898759,1,0,0,0,0.8772191204181872,0.00016505915148195313,0.11048201090739732,0.012133809522933504
733,7,midLeft,high,6.9167947448526474,1,0,0,0,0.9563343598306704,5.8701432501656755e-05,0.03929168572417495,0.004315253012652969
734,7,midLeft,high,7.010465805688961,1,0,0,0,0.9844708057321997,2.087650485785588e-05,0.0139736465182674,0.0015346712446750654
735,7,midLeft,high,6.982561807667243,1,0,0,0,0.9944772165558111,7.424494369328713e-06,0.004969570366316647,0.0005457885835029068
736,7,downRight,lowA,6.318935553035167,0,0,0,1,0.3536746474094722,2.64043799551297e-06,0.001767371859126913,0.6445553402934054
737,7,midLeft,high,6.561706070371576,1,0,0,0,0.7701416509259676,9.390421032508532e-07,0.0006285459422418597,0.2292288640896873
738,7,downRight,lowA,6.434040521088502,0,0,0,1,0.27389222428838234,3.339597722712193e-07,0.00022353530156572315,0.7258839064502796
739,7,midLeft,high,6.48124771778221,1,0,0,0,0.7417679286354266,1.1876904039695763e-07,7.949781819902588e-05,0.2581524547773339
740,7,midLeft,high,6.8496125589883246,1,0,0,0,0.9081626654997806,4.223887464313563e-08,2.8272505748033774e-05,0.09180901975559669
741,7,midLeft,high,7.045309935913082,1,0,0,0,0.9673390839350938,1.5021781140569254e-08,1.0054798979154842e-05,0.03265084624414585
742,7,midLeft,high,6.6930985521469415,1,0,0,0,0.9883845122029723,5.342327667146639e-09,3.5758762740102813e-06,0.011611906578425969
743,7,downLeft,lowC,6.417701958755769,0,0,1,0,0.3515078455683769,1.8999388045989666e-09,0.6443625084367699,0.00412964409491432
744,7,downRight,lowA,6.439142972909946,0,0,0,1,0.125009815482366,6.756918867818049e-10,0.22916028560667173,0.6458298982352704
745,7,midLeft,high,6.531617794389831,1,0,0,0,0.6888195728929946,2.4030222697573917e-10,0.08149828056683794,0.22968214629986522
746,7,downRight,lowA,6.407690854826458,0,0,0,1,0.24497094102909595,8.546078681590977e-11,0.02898394771051753,0.7260451111749258
747,7,downRight,lowA,6.643003983382086,0,0,0,1,0.08712116250796961,3.039316853244036e-11,0.010307815318840514,0.9025710221427967
748,7,midLeft,high,6.436978809581413,1,0,0,0,0.6753448992067046,1.0808988869142428e-11,0.003665858692146598,0.32098924209033974
749,7,midLeft,high,7.030575821001538,1,0,0,0,0.8845400614602099,3.844095433766344e-12,0.001303721451646886,0.11415621708429902
750,7,midLeft,high,6.961287718245228,1,0,0,0,0.9589379702489264,1.367109346008204e-12,0.0004636538847297972,0.040598375864976666
751,7,downLeft,lowC,6.258155147801374,0,0,1,0,0.34103551380486585,4.86197077087598e-13,0.6445261300107111,0.014438356183936796
752,7,midLeft,high,6.34553979412873,1,0,0,0,0.7656466850818512,1.7291052720745952e-13,0.22921847578087468,0.005134839137101175
753,7,downLeft,lowC,6.475684343932402,0,0,1,0,0.27229364019457947,6.149368605474951e-14,0.725880211964981,0.0018261478403780976
754,7,midLeft,high,6.502148143262293,1,0,0,0,0.741199410165302,2.186953845825159e-14,0.25815114087515134,0.000649448959524802
755,7,midLeft,high,6.773605712588292,1,0,0,0,0.9079604782941617,7.777655610872351e-15,0.09180855248104941,0.0002309692247811212
756,7,midLeft,high,7.023107248321888,1,0,0,0,0.9672671783273358,2.7660358226951964e-15,0.03265068006320374,8.214160945769415e-05
757,7,midRight,lowB,6.275731809458775,0,1,0,0,0.3439977030650019,0.6443612367165552,0.01161184747804124,2.921274040164614e-05
758,7,midLeft,high,6.50550538181037,1,0,0,0,0.7667001544069375,0.22915983333366735,0.004129623076526585,1.0389182868561783e-05
759,7,midLeft,high,7.006345586630609,1,0,0,0,0.9170295314390644,0.08149811972102602,0.0014686540437626933,3.6947961469008746e-06
760,7,midRight,lowB,6.232014230816028,0,1,0,0,0.32613124845538666,0.6733451272240661,0.0005223103078149959,1.3140127322682677e-06
761,7,downLeft,lowC,6.217209545612099,0,0,1,0,0.11598491386875989,0.23946762830890134,0.6445469905084757,4.6731386304258824e-07
762,7,downLeft,lowC,6.703561809129244,0,0,1,0,0.04124873132782275,0.08516397117819755,0.8735871312990554,1.6619492431767563e-07
763,7,midLeft,high,6.2992054386690155,1,0,0,0,0.6590308845129922,0.030287609386121198,0.31068144699552924,5.910535734832403e-08
764,7,midRight,lowB,6.4179475059297815,0,1,0,0,0.23437692873379595,0.6551326846614465,0.11049036558460143,2.1020156190784082e-08
765,7,midLeft,high,6.5135853614357995,1,0,0,0,0.7277147577936136,0.2329905777595605,0.03929465697124346,7.475582351715318e-09
766,7,midLeft,high,6.747536214585469,1,0,0,0,0.9031648132013872,0.0828604809311056,0.013974703208900256,2.6586068623875893e-09
767,7,midLeft,high,6.963747283678265,1,0,0,0,0.9655616539246199,0.029468398963409935,0.004969946166466489,9.455036565964043e-10
768,7,downLeft,lowC,6.2467146967280325,0,0,1,0,0.3433911524756703,0.010480104963290285,0.6461287422247817,3.3625775111192104e-10
769,7,midLeft,high,6.553692865841404,1,0,0,0,0.7664844415054788,0.0037271315682252592,0.2297884268067097,1.1958629074991632e-10
770,7,downLeft,lowC,6.425070706424638,0,0,1,0,0.2725915788530111,0.001325512461518321,0.726082908642941,4.252952054795481e-11
771,7,midRight,lowB,6.510667662231293,0,1,0,0,0.09694413198476676,0.6448326403290854,0.2582232276710227,1.5125146090712545e-11
772,7,midLeft,high,6.545284035509509,1,0,0,0,0.6788383279232038,0.22932748273143494,0.09183418933998216,5.3790882501824536e-12
773,7,midLeft,high,6.738704180538678,1,0,0,0,0.8857824601285647,0.0815577423455133,0.032659797524009056,1.913012292887402e-12
774,7,midLeft,high,7.189398786580217,1,0,0,0,0.9593798153748451,0.02900509462394827,0.011615090000526327,6.803413259885047e-13
775,7,midRight,lowB,6.176896178454833,0,1,0,0,0.3411926510590104,0.6546765726975345,0.004130776243213101,2.4195574778517143e-13
776,7,midLeft,high,6.6473130109171175,1,0,0,0,0.765702569180581,0.23282836666479606,0.0014690641545369453,8.604884291163969e-14
777,7,midLeft,high,6.897678664581953,1,0,0,0,0.9166747514628931,0.08280279237797272,0.0005224561591035601,3.060230407506704e-14
778,7,midRight,lowB,6.4110319403586935,0,1,0,0,0.32600507494342335,0.6738091193942723,0.00018580566229340928,1.0883365574880794e-14
779,7,downRight,lowA,6.3814864764427925,0,0,0,1,0.11594004167700614,0.23963264191048667,6.607969594908966e-05,0.6443612367165581
780,7,downLeft,lowC,6.214281510441388,0,0,1,0,0.04123277303704162,0.08522265641139029,0.6443847372178997,0.2291598333336684
781,7,midLeft,high,6.391959853164813,1,0,0,0,0.6590252091261947,0.030308480129876865,0.22916819102290203,0.08149811972102639
782,7,midRight,lowB,6.285900170230844,0,1,0,0,0.23437491034625413,0.6551401071069445,0.08150109203928935,0.02898389050751203
783,7,downLeft,lowC,6.385190972269329,0,0,1,0,0.0833528032602103,0.23299321746889795,0.6733461842956574,0.010307794975234381
784,7,midRight,lowB,6.588768928443692,0,1,0,0,0.029643487867669557,0.727222656430624,0.2394680042445348,0.0036658514571716724
785,7,midLeft,high,6.321145462361359,1,0,0,0,0.65490361008122,0.2586285661646893,0.08516410487548129,0.0013037188786093512
786,7,midLeft,high,6.933488544202352,1,0,0,0,0.8772703466757032,0.09197834342058095,0.03028765693405784,0.00046365296965791044
787,7,downLeft,lowC,6.3012255015383865,0,0,1,0,0.3119913411569869,0.03271106430295547,0.6551327015713359,0.0001648929687218363
788,7,midRight,lowB,6.416057300927983,0,1,0,0,0.11095621472421444,0.6559945591709425,0.23299058377337267,5.864233147036977e-05
789,7,midRight,lowB,6.790299424632096,0,1,0,0,0.03946033098313208,0.8776583304607775,0.08286048306985033,2.0855486240180203e-05
790,7,midLeft,high,6.348278206318223,1,0,0,0,0.6583948600261508,0.3121293232304847,0.029468399724030467,7.417019334132608e-06
791,7,midRight,lowB,6.43779313503464,0,1,0,0,0.23415073377187767,0.7553665232147426,0.01048010523379643,2.6377795832403275e-06
792,7,midLeft,high,6.704904119167525,1,0,0,0,0.7276343140970962,0.2686376161418073,0.0037271316644277297,9.38096668797913e-07
793,7,downLeft,lowC,6.261312222318009,0,0,1,0,0.25877496758808965,0.09553794957608538,0.6456867492122859,3.336235391316101e-07
794,7,midLeft,high,6.581755062424929,1,0,0,0,0.7363916461582962,0.03397699823387521,0.22963123695836574,1.1864946285901209e-07
795,7,midLeft,high,6.780623743450215,1,0,0,0,0.9062506510485515,0.012083537631979203,0.08166576912312107,4.2196348235424186e-08
796,7,midRight,lowB,6.372087260014641,0,1,0,0,0.32229786076372446,0.6486586110960803,0.029043513133538187,1.5006657101523867e-08
797,7,midLeft,high,6.589801261538058,1,0,0,0,0.7589828493274654,0.2306881462433676,0.010328999092218037,5.336948972604687e-09
798,7,downRight,lowA,6.2338441975564445,0,0,0,1,0.26992372188816566,0.08204164703414193,0.003673392463112257,0.6443612386145802
799,7,midLeft,high,6.4387880257692665,1,0,0,0,0.7403565753497263,0.029177189888959218,0.001306400752635974,0.22915983400867862
800,8,midRight,high,6.398848316743547,0,1,0,0,0.2632994968461439,0.65473777644475,0.0004646067480200206,0.08149811996108619
801,8,midRight,high,6.768462930371536,0,1,0,0,0.09363950743151614,0.8772113698063183,0.00016523216927898365,0.0289838905928866
802,8,downRight,lowA,6.215562690147956,0,0,0,1,0.03330183861741543,0.31197036669609646,5.8762964337018704e-05,0.6546690317221511
803,8,downLeft,lowC,6.099981834178641,0,0,1,0,0.011843424700962519,0.11094875539288282,0.6443821351045179,0.23282568480163673
804,8,midRight,high,6.323478853211051,0,1,0,0,0.004211980913690924,0.6838189148723166,0.22916726561051703,0.08280183860347545
805,8,midLeft,lowB,6.298478808378542,1,0,0,0,0.6458591803996727,0.24319251319501856,0.08150076292677322,0.02944754347853549
806,8,midRight,high,6.505537448698893,0,1,0,0,0.22969256017259954,0.7308499213490236,0.028984830533934934,0.01047268794444186
807,8,midRight,high,6.7877668139329685,0,1,0,0,0.08168757803519175,0.9042797988909246,0.010308129285068877,0.0037244937888147546
808,8,downRight,lowA,6.361807128383955,0,0,0,1,0.029051269228055565,0.32159694933977145,0.003665970350707766,0.6456858110814652
809,8,midRight,high,6.678311641431487,0,1,0,0,0.010331757460080106,0.7587335780554795,0.00130376116175949,0.22963090332268088
810,8,downRight,lowA,6.490179199943991,0,0,0,1,0.0036743734456474043,0.2698350713612745,0.00046366800718513354,0.7260268871858929
811,8,midRight,high,6.5648226929808695,0,1,0,0,0.0013067496280515763,0.7403250477859782,0.00016489831664942073,0.25820330426932075
812,8,midRight,high,6.932903507255129,0,1,0,0,0.0004647308216413654,0.9076495211389174,5.8644233400722025e-05,0.0918271038060405
813,8,midRight,high,7.021816111492687,0,1,0,0,0.0001652762946682348,0.9671565899092106,2.0856162640338526e-05,0.03265727763348084
814,8,midRight,high,6.958695296822106,0,1,0,0,5.877865703588139e-05,0.9883196102533006,7.417259888248399e-06,0.01161419382977526
815,8,midRight,high,7.0514468892515385,0,1,0,0,2.090396889570267e-05,0.9958460006358152,2.6378651336085697e-06,0.004130457530155501
816,8,midRight,high,7.125710898225942,0,1,0,0,7.4342616457833155e-06,0.9985226768034411,9.381270938250733e-07,0.0014689508078192981
817,8,downLeft,lowC,6.206043140115711,0,0,1,0,2.6439116176319326e-06,0.35511336988885167,0.6443615703509137,0.0005224158486170738
818,8,midRight,high,6.661100436486287,0,1,0,0,9.402774579253551e-07,0.7706533164092422,0.22915995198697797,0.00018579132632184794
819,8,midRight,high,6.738169933041005,0,1,0,0,3.3439911227987555e-07,0.9184354290846232,0.08149816191874265,6.607459752189311e-05
820,8,downRight,lowA,6.3292652174402875,0,0,0,1,1.1892528673429706e-07,0.3266312401553563,0.028983905514655656,0.6443847354047013
821,8,midRight,high,6.5997793622825744,0,1,0,0,4.229444189731459e-08,0.7605239670151434,0.010307800312356383,0.2291681903780584
822,8,midLeft,lowB,6.397033282093424,1,0,0,0,0.6443612517580972,0.2704718030766857,0.00366585335525914,0.08150109180995796
823,8,midLeft,lowB,6.639077924774611,1,0,0,0,0.873521075399577,0.09619025754923619,0.0013037195536428309,0.028984947497544024
824,8,downLeft,lowC,6.2478274624072645,0,0,1,0,0.3106579549571312,0.03420898423472649,0.6448248899262802,0.010308170881862165
825,8,midLeft,lowB,6.537847368588065,1,0,0,0,0.7548432476216728,0.012166040846421023,0.22932472638776635,0.0036659851441398876
826,8,midRight,high,6.238457819567353,0,1,0,0,0.2684515190570315,0.6486879524372313,0.08155676208285981,0.0013037664228773946
827,8,midLeft,lowB,6.581724484338394,1,0,0,0,0.7398330029555593,0.23069858116164765,0.029004746004550483,0.00046366987824259865
828,8,downRight,lowA,6.344871488937615,0,0,0,1,0.263113294207393,0.082045358095574,0.010315211998408798,0.6445261356986242
829,8,midLeft,lowB,6.473757899952038,1,0,0,0,0.7379345232719048,0.02917850968625739,0.003668489238120666,0.22921847780371707
830,8,downLeft,lowC,6.3244905739689,0,0,1,0,0.26243812124057936,0.010377009099274623,0.6456658936923181,0.0815189759678279
831,8,downRight,lowA,6.311431416406218,0,0,0,1,0.09333316887643064,0.0036904666826470907,0.2296238199270368,0.6733525445138855
832,8,midRight,high,6.244565642581554,0,1,0,0,0.03319289275253879,0.6456737097235096,0.08166313133927203,0.2394702661846796
833,8,midRight,high,6.849422517063839,0,1,0,0,0.011804679328312945,0.8739878363272577,0.029042575035352305,0.08516490930907702
834,8,downLeft,lowC,6.271736481810834,0,0,1,0,0.004198201557278874,0.3108239532362006,0.6546899021846936,0.030287943021826975
835,8,midRight,high,6.619187508102545,0,1,0,0,0.0014930432098452947,0.7549022830443481,0.23283310714712452,0.010771566598682017
836,8,midLeft,lowB,6.257965198014125,1,0,0,0,0.6448922207572324,0.26847251434174174,0.08280447827724538,0.0038307866237805455
837,8,midRight,high,6.565863132743186,0,1,0,0,0.22934867184121704,0.7398404696926484,0.0294484822488505,0.0013623762172840798
838,8,downRight,lowA,6.375276230373921,0,0,0,1,0.08156527801431127,0.26311594966853713,0.010473021807555698,0.6448457505095959
839,8,midRight,high,6.40751511366819,0,1,0,0,0.02900777459988009,0.7379354676568222,0.0037246125234796663,0.22933214521981815
840,8,midRight,high,6.8802972690496,0,1,0,0,0.010316289084306308,0.9067996938170176,0.0013246165915603426,0.08155940050711571
841,8,midRight,high,6.921230060828611,0,1,0,0,0.003668872291617207,0.9668543583714456,0.00047108500644725353,0.029005684330489875
842,8,downLeft,lowC,6.291851519045953,0,0,1,0,0.0013047932044356453,0.3438508882864304,0.6445287728056485,0.010315545703485442
843,8,midLeft,lowB,6.477879078571475,1,0,0,0,0.6448252717581203,0.12228670466410038,0.2292194156611978,0.0036686079165814253
844,8,midLeft,lowB,6.808039005043424,1,0,0,0,0.873686098898524,0.04348989241274864,0.08151930950630248,0.0013046991824248767
